Area,Consumption Segment,Country,"Sector, Category or Product",name,Value
Urban,Low,Madagascar,"Coffee, Tea and Cocoa",$PPP,12.7039151
Urban,Low,Madagascar,"Coffee, Tea and Cocoa",Local Currency,13670.45437
Urban,All,Madagascar,"Coffee, Tea and Cocoa",US$,30.49270894
Urban,All,Madagascar,"Coffee, Tea and Cocoa",$PPP,59.22247286
Urban,All,Madagascar,"Coffee, Tea and Cocoa",Local Currency,63728.23704
National,Higher,Malawi,"Coffee, Tea and Cocoa",US$,0.171814745
National,Higher,Malawi,"Coffee, Tea and Cocoa",$PPP,0.325591668
National,Higher,Malawi,"Coffee, Tea and Cocoa",Local Currency,25.85588552
National,Middle,Malawi,"Coffee, Tea and Cocoa",US$,3.180092542
National,Middle,Malawi,"Coffee, Tea and Cocoa",$PPP,6.026325824
National,Middle,Malawi,"Coffee, Tea and Cocoa",Local Currency,478.5625864
National,Lowest,Malawi,"Coffee, Tea and Cocoa",US$,15.4808951
National,Lowest,Malawi,"Coffee, Tea and Cocoa",$PPP,29.33654185
National,Lowest,Malawi,"Coffee, Tea and Cocoa",Local Currency,2329.673461
National,Low,Malawi,"Coffee, Tea and Cocoa",US$,7.023789554
National,Low,Malawi,"Coffee, Tea and Cocoa",$PPP,13.31019265
National,Low,Malawi,"Coffee, Tea and Cocoa",Local Currency,1056.989019
National,All,Malawi,"Coffee, Tea and Cocoa",US$,25.85659193
National,All,Malawi,"Coffee, Tea and Cocoa",$PPP,48.99865196
National,All,Malawi,"Coffee, Tea and Cocoa",Local Currency,3891.080949
Rural,Higher,Malawi,"Coffee, Tea and Cocoa",US$,0
Rural,Higher,Malawi,"Coffee, Tea and Cocoa",$PPP,0
Rural,Higher,Malawi,"Coffee, Tea and Cocoa",Local Currency,0
Rural,Middle,Malawi,"Coffee, Tea and Cocoa",US$,0.53207118
Rural,Middle,Malawi,"Coffee, Tea and Cocoa",$PPP,1.008283328
Rural,Middle,Malawi,"Coffee, Tea and Cocoa",Local Currency,80.06979561
Rural,Lowest,Malawi,"Coffee, Tea and Cocoa",US$,12.57526247
Rural,Lowest,Malawi,"Coffee, Tea and Cocoa",$PPP,23.83032191
Rural,Lowest,Malawi,"Coffee, Tea and Cocoa",Local Currency,1892.413524
Rural,Low,Malawi,"Coffee, Tea and Cocoa",US$,3.237071661
Rural,Low,Malawi,"Coffee, Tea and Cocoa",$PPP,6.134302158
Rural,Low,Malawi,"Coffee, Tea and Cocoa",Local Currency,487.137203
Rural,All,Malawi,"Coffee, Tea and Cocoa",US$,16.3444053
Rural,All,Malawi,"Coffee, Tea and Cocoa",$PPP,30.97290738
Rural,All,Malawi,"Coffee, Tea and Cocoa",Local Currency,2459.620521
Urban,Higher,Malawi,"Coffee, Tea and Cocoa",US$,0.171814745
Urban,Higher,Malawi,"Coffee, Tea and Cocoa",$PPP,0.325591668
Urban,Higher,Malawi,"Coffee, Tea and Cocoa",Local Currency,25.85588555
Urban,Middle,Malawi,"Coffee, Tea and Cocoa",US$,2.648021369
Urban,Middle,Malawi,"Coffee, Tea and Cocoa",$PPP,5.018042509
Urban,Middle,Malawi,"Coffee, Tea and Cocoa",Local Currency,398.4927918
Urban,Lowest,Malawi,"Coffee, Tea and Cocoa",US$,2.905632633
Urban,Lowest,Malawi,"Coffee, Tea and Cocoa",$PPP,5.506219942
Urban,Lowest,Malawi,"Coffee, Tea and Cocoa",Local Currency,437.2599381
Urban,Low,Malawi,"Coffee, Tea and Cocoa",US$,3.786717898
Urban,Low,Malawi,"Coffee, Tea and Cocoa",$PPP,7.1758905
Urban,Low,Malawi,"Coffee, Tea and Cocoa",Local Currency,569.8518164
Urban,All,Malawi,"Coffee, Tea and Cocoa",US$,9.512186628
Urban,All,Malawi,"Coffee, Tea and Cocoa",$PPP,18.02574459
Urban,All,Malawi,"Coffee, Tea and Cocoa",Local Currency,1431.460429
National,Higher,Maldives,"Coffee, Tea and Cocoa",US$,0.027303199
National,Higher,Maldives,"Coffee, Tea and Cocoa",$PPP,0.028988134
National,Higher,Maldives,"Coffee, Tea and Cocoa",Local Currency,0.349480949
National,Middle,Maldives,"Coffee, Tea and Cocoa",US$,0.463380049
National,Middle,Maldives,"Coffee, Tea and Cocoa",$PPP,0.491976163
National,Middle,Maldives,"Coffee, Tea and Cocoa",Local Currency,5.931264625
National,Lowest,Maldives,"Coffee, Tea and Cocoa",US$,0.863322801
National,Lowest,Maldives,"Coffee, Tea and Cocoa",$PPP,0.916600187
National,Lowest,Maldives,"Coffee, Tea and Cocoa",Local Currency,11.05053186
National,Low,Maldives,"Coffee, Tea and Cocoa",US$,1.844413306
National,Low,Maldives,"Coffee, Tea and Cocoa",$PPP,1.958235759
National,Low,Maldives,"Coffee, Tea and Cocoa",Local Currency,23.60849032
National,All,Maldives,"Coffee, Tea and Cocoa",US$,3.19841918
National,All,Maldives,"Coffee, Tea and Cocoa",$PPP,3.395800058
National,All,Maldives,"Coffee, Tea and Cocoa",Local Currency,40.9397655
Rural,Higher,Maldives,"Coffee, Tea and Cocoa",US$,0
Rural,Higher,Maldives,"Coffee, Tea and Cocoa",$PPP,0
Rural,Higher,Maldives,"Coffee, Tea and Cocoa",Local Currency,0
Rural,Middle,Maldives,"Coffee, Tea and Cocoa",US$,0.15139139
Rural,Middle,Maldives,"Coffee, Tea and Cocoa",$PPP,0.160734057
Rural,Middle,Maldives,"Coffee, Tea and Cocoa",Local Currency,1.937809797
Rural,Lowest,Maldives,"Coffee, Tea and Cocoa",US$,0.685612413
Rural,Lowest,Maldives,"Coffee, Tea and Cocoa",$PPP,0.727922934
Rural,Lowest,Maldives,"Coffee, Tea and Cocoa",Local Currency,8.775838887
Rural,Low,Maldives,"Coffee, Tea and Cocoa",US$,1.053990403
Rural,Low,Maldives,"Coffee, Tea and Cocoa",$PPP,1.11903427
Rural,Low,Maldives,"Coffee, Tea and Cocoa",Local Currency,13.49107716
Rural,All,Maldives,"Coffee, Tea and Cocoa",US$,1.890994082
Rural,All,Maldives,"Coffee, Tea and Cocoa",$PPP,2.007691129
Rural,All,Maldives,"Coffee, Tea and Cocoa",Local Currency,24.20472425
Urban,Higher,Maldives,"Coffee, Tea and Cocoa",US$,0.027303199
Urban,Higher,Maldives,"Coffee, Tea and Cocoa",$PPP,0.028988134
Urban,Higher,Maldives,"Coffee, Tea and Cocoa",Local Currency,0.349480949
Urban,Middle,Maldives,"Coffee, Tea and Cocoa",US$,0.311988718
Urban,Middle,Maldives,"Coffee, Tea and Cocoa",$PPP,0.331242169
Urban,Middle,Maldives,"Coffee, Tea and Cocoa",Local Currency,3.993455586
Urban,Lowest,Maldives,"Coffee, Tea and Cocoa",US$,0.177710448
Urban,Lowest,Maldives,"Coffee, Tea and Cocoa",$PPP,0.188677317
Urban,Lowest,Maldives,"Coffee, Tea and Cocoa",Local Currency,2.274693733
Urban,Low,Maldives,"Coffee, Tea and Cocoa",US$,0.790422968
Urban,Low,Maldives,"Coffee, Tea and Cocoa",$PPP,0.839201559
Urban,Low,Maldives,"Coffee, Tea and Cocoa",Local Currency,10.11741399
Urban,All,Maldives,"Coffee, Tea and Cocoa",US$,1.30742516
Urban,All,Maldives,"Coffee, Tea and Cocoa",$PPP,1.388108996
Urban,All,Maldives,"Coffee, Tea and Cocoa",Local Currency,16.73504205
National,Higher,Mali,"Coffee, Tea and Cocoa",US$,0.028354069
National,Higher,Mali,"Coffee, Tea and Cocoa",$PPP,0.046595434
National,Higher,Mali,"Coffee, Tea and Cocoa",Local Currency,14.04311837
National,Middle,Mali,"Coffee, Tea and Cocoa",US$,1.428373332
National,Middle,Mali,"Coffee, Tea and Cocoa",$PPP,2.347305958
National,Middle,Mali,"Coffee, Tea and Cocoa",Local Currency,707.4404588
National,Lowest,Mali,"Coffee, Tea and Cocoa",US$,95.04207642
National,Lowest,Mali,"Coffee, Tea and Cocoa",$PPP,156.1866406
National,Lowest,Mali,"Coffee, Tea and Cocoa",Local Currency,47072.15448
National,Low,Mali,"Coffee, Tea and Cocoa",US$,22.5097094
National,Low,Mali,"Coffee, Tea and Cocoa",$PPP,36.99115196
National,Low,Mali,"Coffee, Tea and Cocoa",Local Currency,11148.54134
National,All,Mali,"Coffee, Tea and Cocoa",US$,119.0085132
National,All,Mali,"Coffee, Tea and Cocoa",$PPP,195.5716939
National,All,Mali,"Coffee, Tea and Cocoa",Local Currency,58942.1794
Rural,Higher,Mali,"Coffee, Tea and Cocoa",US$,0
Rural,Higher,Mali,"Coffee, Tea and Cocoa",$PPP,0
Rural,Higher,Mali,"Coffee, Tea and Cocoa",Local Currency,0
Rural,Middle,Mali,"Coffee, Tea and Cocoa",US$,0
Rural,Middle,Mali,"Coffee, Tea and Cocoa",$PPP,0
Rural,Middle,Mali,"Coffee, Tea and Cocoa",Local Currency,0
Rural,Lowest,Mali,"Coffee, Tea and Cocoa",US$,67.50963774
Rural,Lowest,Mali,"Coffee, Tea and Cocoa",$PPP,110.9414264
Rural,Lowest,Mali,"Coffee, Tea and Cocoa",Local Currency,33435.97085
Rural,Low,Mali,"Coffee, Tea and Cocoa",US$,2.435395448
Rural,Low,Mali,"Coffee, Tea and Cocoa",$PPP,4.002187745
Rural,Low,Mali,"Coffee, Tea and Cocoa",Local Currency,1206.195351
Rural,All,Mali,"Coffee, Tea and Cocoa",US$,69.94503319
Rural,All,Mali,"Coffee, Tea and Cocoa",$PPP,114.9436141
Rural,All,Mali,"Coffee, Tea and Cocoa",Local Currency,34642.1662
Urban,Higher,Mali,"Coffee, Tea and Cocoa",US$,0.028354069
Urban,Higher,Mali,"Coffee, Tea and Cocoa",$PPP,0.046595434
Urban,Higher,Mali,"Coffee, Tea and Cocoa",Local Currency,14.04311837
Urban,Middle,Mali,"Coffee, Tea and Cocoa",US$,1.428373332
Urban,Middle,Mali,"Coffee, Tea and Cocoa",$PPP,2.347305958
Urban,Middle,Mali,"Coffee, Tea and Cocoa",Local Currency,707.4404588
Urban,Lowest,Mali,"Coffee, Tea and Cocoa",US$,27.53243867
Urban,Lowest,Mali,"Coffee, Tea and Cocoa",$PPP,45.24521418
Urban,Lowest,Mali,"Coffee, Tea and Cocoa",Local Currency,13636.18363
Urban,Low,Mali,"Coffee, Tea and Cocoa",US$,20.07431395
Urban,Low,Mali,"Coffee, Tea and Cocoa",$PPP,32.98896422
Urban,Low,Mali,"Coffee, Tea and Cocoa",Local Currency,9942.345992
Urban,All,Mali,"Coffee, Tea and Cocoa",US$,49.06348002
Urban,All,Mali,"Coffee, Tea and Cocoa",$PPP,80.62807978
Urban,All,Mali,"Coffee, Tea and Cocoa",Local Currency,24300.0132
National,Higher,Mauritania,"Coffee, Tea and Cocoa",US$,0.728412672
National,Higher,Mauritania,"Coffee, Tea and Cocoa",$PPP,1.343652205
National,Higher,Mauritania,"Coffee, Tea and Cocoa",Local Currency,200.9646857
National,Middle,Mauritania,"Coffee, Tea and Cocoa",US$,10.95605812
National,Middle,Mauritania,"Coffee, Tea and Cocoa",$PPP,20.20987858
National,Middle,Mauritania,"Coffee, Tea and Cocoa",Local Currency,3022.7107
National,Lowest,Mauritania,"Coffee, Tea and Cocoa",US$,35.55700759
National,Lowest,Mauritania,"Coffee, Tea and Cocoa",$PPP,65.58953941
National,Lowest,Mauritania,"Coffee, Tea and Cocoa",Local Currency,9809.965051
National,Low,Mauritania,"Coffee, Tea and Cocoa",US$,44.36885502
National,Low,Mauritania,"Coffee, Tea and Cocoa",$PPP,81.84414163
National,Low,Mauritania,"Coffee, Tea and Cocoa",Local Currency,12241.10089
National,All,Mauritania,"Coffee, Tea and Cocoa",US$,91.61033339
National,All,Mauritania,"Coffee, Tea and Cocoa",$PPP,168.9872118
National,All,Mauritania,"Coffee, Tea and Cocoa",Local Currency,25274.74132
Rural,Higher,Mauritania,"Coffee, Tea and Cocoa",US$,0.030009574
Rural,Higher,Mauritania,"Coffee, Tea and Cocoa",$PPP,0.055356575
Rural,Higher,Mauritania,"Coffee, Tea and Cocoa",Local Currency,8.27946145
Rural,Middle,Mauritania,"Coffee, Tea and Cocoa",US$,1.728446901
Rural,Middle,Mauritania,"Coffee, Tea and Cocoa",$PPP,3.18834581
Rural,Middle,Mauritania,"Coffee, Tea and Cocoa",Local Currency,476.8681293
Rural,Lowest,Mauritania,"Coffee, Tea and Cocoa",US$,26.74875673
Rural,Lowest,Mauritania,"Coffee, Tea and Cocoa",$PPP,49.34157155
Rural,Lowest,Mauritania,"Coffee, Tea and Cocoa",Local Currency,7379.82149
Rural,Low,Mauritania,"Coffee, Tea and Cocoa",US$,20.77249032
Rural,Low,Mauritania,"Coffee, Tea and Cocoa",$PPP,38.31756845
Rural,Low,Mauritania,"Coffee, Tea and Cocoa",Local Currency,5731.005443
Rural,All,Mauritania,"Coffee, Tea and Cocoa",US$,49.27970351
Rural,All,Mauritania,"Coffee, Tea and Cocoa",$PPP,90.90284236
Rural,All,Mauritania,"Coffee, Tea and Cocoa",Local Currency,13595.97452
Urban,Higher,Mauritania,"Coffee, Tea and Cocoa",US$,0.698403102
Urban,Higher,Mauritania,"Coffee, Tea and Cocoa",$PPP,1.288295637
Urban,Higher,Mauritania,"Coffee, Tea and Cocoa",Local Currency,192.6852253
Urban,Middle,Mauritania,"Coffee, Tea and Cocoa",US$,9.227611225
Urban,Middle,Mauritania,"Coffee, Tea and Cocoa",$PPP,17.02153278
Urban,Middle,Mauritania,"Coffee, Tea and Cocoa",Local Currency,2545.842571
Urban,Lowest,Mauritania,"Coffee, Tea and Cocoa",US$,8.808250856
Urban,Lowest,Mauritania,"Coffee, Tea and Cocoa",$PPP,16.24796787
Urban,Lowest,Mauritania,"Coffee, Tea and Cocoa",Local Currency,2430.143562
Urban,Low,Mauritania,"Coffee, Tea and Cocoa",US$,23.59636471
Urban,Low,Mauritania,"Coffee, Tea and Cocoa",$PPP,43.52657319
Urban,Low,Mauritania,"Coffee, Tea and Cocoa",Local Currency,6510.095445
Urban,All,Mauritania,"Coffee, Tea and Cocoa",US$,42.33062988
Urban,All,Mauritania,"Coffee, Tea and Cocoa",$PPP,78.08436944
Urban,All,Mauritania,"Coffee, Tea and Cocoa",Local Currency,11678.7668
National,Higher,Mauritius,"Coffee, Tea and Cocoa",US$,0.598949777
National,Higher,Mauritius,"Coffee, Tea and Cocoa",$PPP,0.846365387
National,Higher,Mauritius,"Coffee, Tea and Cocoa",Local Currency,18.43806995
National,Middle,Mauritius,"Coffee, Tea and Cocoa",US$,4.091406994
National,Middle,Mauritius,"Coffee, Tea and Cocoa",$PPP,5.781495199
National,Middle,Mauritius,"Coffee, Tea and Cocoa",Local Currency,125.9498729
National,Lowest,Mauritius,"Coffee, Tea and Cocoa",US$,2.033743822
National,Lowest,Mauritius,"Coffee, Tea and Cocoa",$PPP,2.873847594
National,Lowest,Mauritius,"Coffee, Tea and Cocoa",Local Currency,62.60676983
National,Low,Mauritius,"Coffee, Tea and Cocoa",US$,8.411501166
National,Low,Mauritius,"Coffee, Tea and Cocoa",$PPP,11.88614422
National,Low,Mauritius,"Coffee, Tea and Cocoa",Local Currency,258.9396519
National,All,Mauritius,"Coffee, Tea and Cocoa",US$,15.13560166
National,All,Mauritius,"Coffee, Tea and Cocoa",$PPP,21.38785226
National,All,Mauritius,"Coffee, Tea and Cocoa",Local Currency,465.9343616
Rural,Higher,Mauritius,"Coffee, Tea and Cocoa",US$,0.125893926
Rural,Higher,Mauritius,"Coffee, Tea and Cocoa",$PPP,0.177898491
Rural,Higher,Mauritius,"Coffee, Tea and Cocoa",Local Currency,3.875518619
Rural,Middle,Mauritius,"Coffee, Tea and Cocoa",US$,1.61129695
Rural,Middle,Mauritius,"Coffee, Tea and Cocoa",$PPP,2.276895355
Rural,Middle,Mauritius,"Coffee, Tea and Cocoa",Local Currency,49.60216531
Rural,Lowest,Mauritius,"Coffee, Tea and Cocoa",US$,1.703335684
Rural,Lowest,Mauritius,"Coffee, Tea and Cocoa",$PPP,2.406953669
Rural,Lowest,Mauritius,"Coffee, Tea and Cocoa",Local Currency,52.43548568
Rural,Low,Mauritius,"Coffee, Tea and Cocoa",US$,4.530365165
Rural,Low,Mauritius,"Coffee, Tea and Cocoa",$PPP,6.401779263
Rural,Low,Mauritius,"Coffee, Tea and Cocoa",Local Currency,139.4627612
Rural,All,Mauritius,"Coffee, Tea and Cocoa",US$,7.970891626
Rural,All,Mauritius,"Coffee, Tea and Cocoa",$PPP,11.26352664
Rural,All,Mauritius,"Coffee, Tea and Cocoa",Local Currency,245.3759278
Urban,Higher,Mauritius,"Coffee, Tea and Cocoa",US$,0.473055884
Urban,Higher,Mauritius,"Coffee, Tea and Cocoa",$PPP,0.668466942
Urban,Higher,Mauritius,"Coffee, Tea and Cocoa",Local Currency,14.56255233
Urban,Middle,Mauritius,"Coffee, Tea and Cocoa",US$,2.480110077
Urban,Middle,Mauritius,"Coffee, Tea and Cocoa",$PPP,3.50459989
Urban,Middle,Mauritius,"Coffee, Tea and Cocoa",Local Currency,76.34770861
Urban,Lowest,Mauritius,"Coffee, Tea and Cocoa",US$,0.330408172
Urban,Lowest,Mauritius,"Coffee, Tea and Cocoa",$PPP,0.466893971
Urban,Lowest,Mauritius,"Coffee, Tea and Cocoa",Local Currency,10.17128516
Urban,Low,Mauritius,"Coffee, Tea and Cocoa",US$,3.881136034
Urban,Low,Mauritius,"Coffee, Tea and Cocoa",$PPP,5.484365007
Urban,Low,Mauritius,"Coffee, Tea and Cocoa",Local Currency,119.4768917
Urban,All,Mauritius,"Coffee, Tea and Cocoa",US$,7.164710069
Urban,All,Mauritius,"Coffee, Tea and Cocoa",$PPP,10.12432567
Urban,All,Mauritius,"Coffee, Tea and Cocoa",Local Currency,220.5584348
National,Higher,Mexico,"Coffee, Tea and Cocoa",US$,49.40482308
National,Higher,Mexico,"Coffee, Tea and Cocoa",$PPP,69.74408943
National,Higher,Mexico,"Coffee, Tea and Cocoa",Local Currency,624.2793445
National,Middle,Mexico,"Coffee, Tea and Cocoa",US$,132.7136511
National,Middle,Mexico,"Coffee, Tea and Cocoa",$PPP,187.3499827
National,Middle,Mexico,"Coffee, Tea and Cocoa",Local Currency,1676.969695
National,Lowest,Mexico,"Coffee, Tea and Cocoa",US$,76.50385754
National,Lowest,Mexico,"Coffee, Tea and Cocoa",$PPP,107.9994128
National,Lowest,Mexico,"Coffee, Tea and Cocoa",Local Currency,966.7027439
National,Low,Mexico,"Coffee, Tea and Cocoa",US$,243.0837867
National,Low,Mexico,"Coffee, Tea and Cocoa",$PPP,343.1579409
National,Low,Mexico,"Coffee, Tea and Cocoa",Local Currency,3071.606729
National,All,Mexico,"Coffee, Tea and Cocoa",US$,501.7061184
National,All,Mexico,"Coffee, Tea and Cocoa",$PPP,708.2514258
National,All,Mexico,"Coffee, Tea and Cocoa",Local Currency,6339.558512
Rural,Higher,Mexico,"Coffee, Tea and Cocoa",US$,0.378775647
Rural,Higher,Mexico,"Coffee, Tea and Cocoa",$PPP,0.53471222
Rural,Higher,Mexico,"Coffee, Tea and Cocoa",Local Currency,4.786209078
Rural,Middle,Mexico,"Coffee, Tea and Cocoa",US$,8.405185039
Rural,Middle,Mexico,"Coffee, Tea and Cocoa",$PPP,11.86548075
Rural,Middle,Mexico,"Coffee, Tea and Cocoa",Local Currency,106.2079182
Rural,Lowest,Mexico,"Coffee, Tea and Cocoa",US$,38.88621278
Rural,Lowest,Mexico,"Coffee, Tea and Cocoa",$PPP,54.89511615
Rural,Lowest,Mexico,"Coffee, Tea and Cocoa",Local Currency,491.3661847
Rural,Low,Mexico,"Coffee, Tea and Cocoa",US$,68.67050789
Rural,Low,Mexico,"Coffee, Tea and Cocoa",$PPP,96.94118397
Rural,Low,Mexico,"Coffee, Tea and Cocoa",Local Currency,867.7205377
Rural,All,Mexico,"Coffee, Tea and Cocoa",US$,116.3406813
Rural,All,Mexico,"Coffee, Tea and Cocoa",$PPP,164.236493
Rural,All,Mexico,"Coffee, Tea and Cocoa",Local Currency,1470.080849
Urban,Higher,Mexico,"Coffee, Tea and Cocoa",US$,49.02604744
Urban,Higher,Mexico,"Coffee, Tea and Cocoa",$PPP,69.20937722
Urban,Higher,Mexico,"Coffee, Tea and Cocoa",Local Currency,619.4931355
Urban,Middle,Mexico,"Coffee, Tea and Cocoa",US$,124.3084661
Urban,Middle,Mexico,"Coffee, Tea and Cocoa",$PPP,175.484502
Urban,Middle,Mexico,"Coffee, Tea and Cocoa",Local Currency,1570.761777
Urban,Lowest,Mexico,"Coffee, Tea and Cocoa",US$,37.61764478
Urban,Lowest,Mexico,"Coffee, Tea and Cocoa",$PPP,53.10429667
Urban,Lowest,Mexico,"Coffee, Tea and Cocoa",Local Currency,475.3365595
Urban,Low,Mexico,"Coffee, Tea and Cocoa",US$,174.4132788
Urban,Low,Mexico,"Coffee, Tea and Cocoa",$PPP,246.216757
Urban,Low,Mexico,"Coffee, Tea and Cocoa",Local Currency,2203.886191
Urban,All,Mexico,"Coffee, Tea and Cocoa",US$,385.3654371
Urban,All,Mexico,"Coffee, Tea and Cocoa",$PPP,544.0149328
Urban,All,Mexico,"Coffee, Tea and Cocoa",Local Currency,4869.477663
National,Higher,Moldova,"Coffee, Tea and Cocoa",US$,4.719724742
National,Higher,Moldova,"Coffee, Tea and Cocoa",$PPP,8.802514375
National,Higher,Moldova,"Coffee, Tea and Cocoa",Local Currency,58.37827533
National,Middle,Moldova,"Coffee, Tea and Cocoa",US$,22.52454377
National,Middle,Moldova,"Coffee, Tea and Cocoa",$PPP,42.00936095
National,Middle,Moldova,"Coffee, Tea and Cocoa",Local Currency,278.6060818
National,Lowest,Moldova,"Coffee, Tea and Cocoa",US$,3.0552692
National,Lowest,Moldova,"Coffee, Tea and Cocoa",$PPP,5.698224478
National,Lowest,Moldova,"Coffee, Tea and Cocoa",Local Currency,37.79062474
National,Low,Moldova,"Coffee, Tea and Cocoa",US$,17.48658169
National,Low,Moldova,"Coffee, Tea and Cocoa",$PPP,32.61331859
National,Low,Moldova,"Coffee, Tea and Cocoa",Local Currency,216.2915289
National,All,Moldova,"Coffee, Tea and Cocoa",US$,47.78611929
National,All,Moldova,"Coffee, Tea and Cocoa",$PPP,89.1234182
National,All,Moldova,"Coffee, Tea and Cocoa",Local Currency,591.0665095
Rural,Higher,Moldova,"Coffee, Tea and Cocoa",US$,0.51087762
Rural,Higher,Moldova,"Coffee, Tea and Cocoa",$PPP,0.952811412
Rural,Higher,Moldova,"Coffee, Tea and Cocoa",Local Currency,6.319045285
Rural,Middle,Moldova,"Coffee, Tea and Cocoa",US$,3.849813809
Rural,Middle,Moldova,"Coffee, Tea and Cocoa",$PPP,7.18008851
Rural,Middle,Moldova,"Coffee, Tea and Cocoa",Local Currency,47.618347
Rural,Lowest,Moldova,"Coffee, Tea and Cocoa",US$,2.065641347
Rural,Lowest,Moldova,"Coffee, Tea and Cocoa",$PPP,3.852520781
Rural,Lowest,Moldova,"Coffee, Tea and Cocoa",Local Currency,25.54991782
Rural,Low,Moldova,"Coffee, Tea and Cocoa",US$,6.723936523
Rural,Low,Moldova,"Coffee, Tea and Cocoa",$PPP,12.54046605
Rural,Low,Moldova,"Coffee, Tea and Cocoa",Local Currency,83.16837085
Rural,All,Moldova,"Coffee, Tea and Cocoa",US$,13.15026923
Rural,All,Moldova,"Coffee, Tea and Cocoa",$PPP,24.52588662
Rural,All,Moldova,"Coffee, Tea and Cocoa",Local Currency,162.6556801
Urban,Higher,Moldova,"Coffee, Tea and Cocoa",US$,4.208847151
Urban,Higher,Moldova,"Coffee, Tea and Cocoa",$PPP,7.849703018
Urban,Higher,Moldova,"Coffee, Tea and Cocoa",Local Currency,52.05923042
Urban,Middle,Moldova,"Coffee, Tea and Cocoa",US$,18.67472999
Urban,Middle,Moldova,"Coffee, Tea and Cocoa",$PPP,34.82927251
Urban,Middle,Moldova,"Coffee, Tea and Cocoa",Local Currency,230.9877353
Urban,Lowest,Moldova,"Coffee, Tea and Cocoa",US$,0.989627879
Urban,Lowest,Moldova,"Coffee, Tea and Cocoa",$PPP,1.845703745
Urban,Lowest,Moldova,"Coffee, Tea and Cocoa",Local Currency,12.24070724
Urban,Low,Moldova,"Coffee, Tea and Cocoa",US$,10.7626452
Urban,Low,Moldova,"Coffee, Tea and Cocoa",$PPP,20.0728526
Urban,Low,Moldova,"Coffee, Tea and Cocoa",Local Currency,133.1231585
Urban,All,Moldova,"Coffee, Tea and Cocoa",US$,34.6358501
Urban,All,Moldova,"Coffee, Tea and Cocoa",$PPP,64.59753164
Urban,All,Moldova,"Coffee, Tea and Cocoa",Local Currency,428.4108298
National,Higher,Mongolia,"Coffee, Tea and Cocoa",US$,0.07796116
National,Higher,Mongolia,"Coffee, Tea and Cocoa",$PPP,0.134757717
National,Higher,Mongolia,"Coffee, Tea and Cocoa",Local Currency,105.7982837
National,Middle,Mongolia,"Coffee, Tea and Cocoa",US$,1.293572932
National,Middle,Mongolia,"Coffee, Tea and Cocoa",$PPP,2.235971542
National,Middle,Mongolia,"Coffee, Tea and Cocoa",Local Currency,1755.461258
National,Lowest,Mongolia,"Coffee, Tea and Cocoa",US$,5.319218999
National,Lowest,Mongolia,"Coffee, Tea and Cocoa",$PPP,9.194396397
National,Lowest,Mongolia,"Coffee, Tea and Cocoa",Local Currency,7218.520611
National,Low,Mongolia,"Coffee, Tea and Cocoa",US$,7.126517233
National,Low,Mongolia,"Coffee, Tea and Cocoa",$PPP,12.31835433
National,Low,Mongolia,"Coffee, Tea and Cocoa",Local Currency,9671.139983
National,All,Mongolia,"Coffee, Tea and Cocoa",US$,13.81727032
National,All,Mongolia,"Coffee, Tea and Cocoa",$PPP,23.88347998
National,All,Mongolia,"Coffee, Tea and Cocoa",Local Currency,18750.92013
Rural,Higher,Mongolia,"Coffee, Tea and Cocoa",US$,0.006601381
Rural,Higher,Mongolia,"Coffee, Tea and Cocoa",$PPP,0.011410644
Rural,Higher,Mongolia,"Coffee, Tea and Cocoa",Local Currency,8.958496492
Rural,Middle,Mongolia,"Coffee, Tea and Cocoa",US$,0.080648563
Rural,Middle,Mongolia,"Coffee, Tea and Cocoa",$PPP,0.139402957
Rural,Middle,Mongolia,"Coffee, Tea and Cocoa",Local Currency,109.4452615
Rural,Lowest,Mongolia,"Coffee, Tea and Cocoa",US$,2.088342497
Rural,Lowest,Mongolia,"Coffee, Tea and Cocoa",$PPP,3.609749615
Rural,Lowest,Mongolia,"Coffee, Tea and Cocoa",Local Currency,2834.014423
Rural,Low,Mongolia,"Coffee, Tea and Cocoa",US$,1.112456317
Rural,Low,Mongolia,"Coffee, Tea and Cocoa",$PPP,1.92290717
Rural,Low,Mongolia,"Coffee, Tea and Cocoa",Local Currency,1509.674419
Rural,All,Mongolia,"Coffee, Tea and Cocoa",US$,3.288048756
Rural,All,Mongolia,"Coffee, Tea and Cocoa",$PPP,5.683470382
Rural,All,Mongolia,"Coffee, Tea and Cocoa",Local Currency,4462.092597
Urban,Higher,Mongolia,"Coffee, Tea and Cocoa",US$,0.07135978
Urban,Higher,Mongolia,"Coffee, Tea and Cocoa",$PPP,0.123347075
Urban,Higher,Mongolia,"Coffee, Tea and Cocoa",Local Currency,96.83978821
Urban,Middle,Mongolia,"Coffee, Tea and Cocoa",US$,1.21292437
Urban,Middle,Mongolia,"Coffee, Tea and Cocoa",$PPP,2.096568586
Urban,Middle,Mongolia,"Coffee, Tea and Cocoa",Local Currency,1646.015997
Urban,Lowest,Mongolia,"Coffee, Tea and Cocoa",US$,3.230876502
Urban,Lowest,Mongolia,"Coffee, Tea and Cocoa",$PPP,5.584646783
Urban,Lowest,Mongolia,"Coffee, Tea and Cocoa",Local Currency,4384.506189
Urban,Low,Mongolia,"Coffee, Tea and Cocoa",US$,6.014060917
